ID_Pedido,Fecha_Pedido,Estación,ID_Cliente,Segmento_Cliente,Región,País,Categoría_Producto,Unidades_Vendidas,Precio_Unitario,Ingresos,Costo
945,2024-08-13,Invierno,C2332,Estándar,Norte,Chile,Hogar,7,60,420,249.57
946,2025-04-29,Otoño,C7055,Económico,Sur,Colombia,Hogar,12,39,468,275.62
947,2025-10-26,Primavera,C1736,Estándar,Sur,Perú,Hogar,7,85,595,389.61
948,2025-08-13,Invierno,C9213,Premium,Norte,Perú,Ropa,9,103,927,538.45
949,2024-05-24,Otoño,C8030,Premium,Centro,Colombia,Deportes,17,137,2329,1482.15
950,2025-10-30,Primavera,C8747,Económico,Norte,Perú,Deportes,10,66,660,462.44
951,2024-01-08,Verano,C2989,Estándar,Norte,Perú,Hogar,10,109,1090,705.75
952,2025-03-14,Otoño,C3644,Premium,Norte,Perú,Deportes,17,142,2414,1417.96
953,2024-11-09,Primavera,C2912,Estándar,Norte,Chile,Hogar,9,69,621,448.63
954,2025-07-02,Invierno,C2329,Económico,Sur,Perú,Deportes,9,31,279,199.56
955,2024-07-09,Invierno,C1201,Estándar,Norte,Perú,Ropa,6,95,570,316.81
956,2024-01-09,Verano,C1670,Estándar,Norte,Chile,Deportes,34,104,3536,2001.03
957,2024-03-22,Otoño,C2238,Premium,Sur,Perú,Electrónica,5,160,800,540.42
958,2024-06-09,Invierno,C9179,Estándar,Norte,Chile,Hogar,5,75,375,244.06
959,2024-09-26,Primavera,C8165,Premium,Centro,Chile,Deportes,12,103,1236,909.66
960,2024-11-30,Primavera,C3791,Premium,Sur,Chile,Electrónica,8,130,1040,764.31
961,2025-06-19,Invierno,C8243,Premium,Sur,Chile,Deportes,7,198,1386,780.38
962,2024-06-06,Invierno,C4353,Económico,Norte,Chile,Electrónica,7,55,385,233.52
963,2024-04-13,Otoño,C7747,Premium,Norte,Colombia,Electrónica,6,144,864,571.89
964,2025-10-29,Primavera,C3005,Premium,Centro,Perú,Electrónica,13,173,2249,1405.26
965,2025-01-23,Verano,C6082,Premium,Centro,Chile,Deportes,34,117,3978,2772.25
966,2024-05-13,Otoño,C7436,Estándar,Norte,Chile,Deportes,15,110,1650,1058.54
967,2024-10-03,Primavera,C8796,Estándar,Sur,Chile,Deportes,16,52,832,466.56
968,2025-10-07,Primavera,C9504,Económico,Norte,Colombia,Deportes,6,62,372,210.8
969,2025-07-27,Invierno,C2970,Premium,Sur,Chile,Deportes,6,176,1056,721.75
970,2024-12-30,Verano,C6984,Estándar,Centro,Chile,Hogar,19,85,1615,932.55
971,2025-11-24,Primavera,C3978,Estándar,Sur,Chile,Hogar,14,108,1512,1073.2
972,2025-01-17,Verano,C5362,Estándar,Norte,Colombia,Deportes,9,98,882,641.71
973,2025-03-06,Otoño,C2358,Económico,Sur,Perú,Electrónica,13,21,273,172.06
974,2025-12-08,Verano,C7994,Premium,Centro,Colombia,Deportes,10,190,1900,1061.28
975,2024-05-02,Otoño,C4804,Estándar,Norte,Perú,Electrónica,8,99,792,485.65
976,2024-07-15,Invierno,C3697,Económico,Centro,Chile,Hogar,2,61,122,88.93
977,2025-09-12,Primavera,C4893,Económico,Norte,Colombia,Ropa,17,33,561,329.34
978,2024-04-28,Otoño,C6793,Estándar,Norte,Perú,Deportes,17,82,1394,878.09
979,2025-08-23,Invierno,C1125,Estándar,Sur,Colombia,Deportes,4,107,428,281.73
980,2025-08-23,Invierno,C2715,Económico,Centro,Colombia,Ropa,11,21,231,157.89
981,2024-04-26,Otoño,C9230,Premium,Norte,Colombia,Electrónica,15,101,1515,1013.15
982,2025-06-02,Invierno,C7105,Premium,Centro,Perú,Hogar,7,145,1015,610.95
983,2025-06-05,Invierno,C2919,Premium,Norte,Perú,Deportes,5,180,900,572.11
984,2025-01-04,Verano,C4090,Económico,Centro,Chile,Electrónica,22,52,1144,735.66
985,2024-03-21,Otoño,C4151,Estándar,Norte,Colombia,Electrónica,6,97,582,407.43
986,2024-04-03,Otoño,C2856,Estándar,Centro,Chile,Electrónica,16,79,1264,776.53
987,2024-09-06,Primavera,C6226,Económico,Centro,Chile,Hogar,9,21,189,110.03
988,2025-02-23,Verano,C5837,Estándar,Sur,Chile,Electrónica,21,90,1890,1337.82
989,2025-04-23,Otoño,C6342,Estándar,Norte,Perú,Ropa,13,63,819,523.25
990,2025-08-06,Invierno,C3546,Estándar,Norte,Colombia,Hogar,9,51,459,319.17
991,2024-10-02,Primavera,C4959,Estándar,Norte,Chile,Hogar,9,86,774,504.63
992,2025-08-08,Invierno,C1480,Estándar,Centro,Colombia,Deportes,7,55,385,246.86
993,2025-09-19,Primavera,C6041,Premium,Centro,Perú,Ropa,6,135,810,600.06
994,2025-07-25,Invierno,C7603,Estándar,Sur,Perú,Electrónica,5,67,335,245.8
995,2024-06-23,Invierno,C1029,Estándar,Norte,Perú,Electrónica,5,110,550,402.51
996,2024-05-07,Otoño,C8371,Premium,Norte,Perú,Deportes,16,180,2880,1945.73
997,2024-05-29,Otoño,C2049,Estándar,Centro,Colombia,Hogar,5,81,405,256.08
998,2025-03-09,Otoño,C1931,Estándar,Norte,Perú,Electrónica,9,88,792,518.7
999,2024-01-14,Verano,C7020,Premium,Norte,Colombia,Hogar,15,170,2550,1586.71
1000,2024-09-23,Primavera,C6399,Premium,Centro,Perú,Deportes,9,179,1611,1132.62
1001,2024-10-04,Primavera,C3992,Estándar,Norte,Colombia,Ropa,16,53,848,565.11
1002,2024-07-25,Invierno,C1747,Económico,Norte,Chile,Deportes,7,38,266,160.37
1003,2024-04-06,Otoño,C1856,Estándar,Sur,Perú,Deportes,12,73,876,562.73
1004,2024-05-15,Otoño,C1700,Estándar,Norte,Chile,Deportes,11,90,990,704.78
1005,2024-01-29,Verano,C4331,Económico,Norte,Colombia,Electrónica,8,66,528,386.14
1006,2025-10-14,Primavera,C4433,Estándar,Centro,Colombia,Electrónica,8,68,544,391.3
1007,2025-07-15,Invierno,C5286,Económico,Sur,Colombia,Electrónica,9,23,207,145.37
1008,2024-12-04,Verano,C3191,Estándar,Centro,Perú,Electrónica,22,53,1166,720.76
1009,2024-11-17,Primavera,C8649,Económico,Sur,Colombia,Electrónica,5,66,330,210.3
1010,2025-09-08,Primavera,C3239,Estándar,Sur,Colombia,Hogar,10,111,1110,638.99
1011,2024-08-11,Invierno,C9245,Premium,Sur,Perú,Deportes,8,175,1400,1017.32
1012,2024-08-04,Invierno,C5893,Económico,Centro,Chile,Ropa,6,41,246,164.18
1013,2024-12-10,Verano,C9249,Premium,Sur,Chile,Ropa,22,122,2684,1973.58
1014,2025-12-31,Verano,C7616,Premium,Centro,Perú,Hogar,14,160,2240,1348.69
1015,2024-01-24,Verano,C8916,Premium,Sur,Colombia,Hogar,9,158,1422,838.89
1016,2024-03-29,Otoño,C4870,Premium,Centro,Chile,Hogar,13,186,2418,1399.21
1017,2024-04-28,Otoño,C4519,Estándar,Norte,Chile,Electrónica,5,86,430,306.15
1018,2024-08-15,Invierno,C2713,Estándar,Norte,Perú,Electrónica,7,117,819,516.15
1019,2025-11-18,Primavera,C8142,Económico,Sur,Perú,Electrónica,12,20,240,170.4
1020,2025-10-29,Primavera,C9569,Estándar,Centro,Chile,Deportes,12,52,624,383.37
1021,2024-04-26,Otoño,C8596,Estándar,Norte,Perú,Electrónica,14,82,1148,853.88
1022,2024-11-13,Primavera,C7928,Premium,Centro,Chile,Electrónica,8,191,1528,1072.41
1023,2024-12-10,Verano,C9442,Económico,Norte,Colombia,Hogar,15,58,870,549.76
1024,2024-11-21,Primavera,C2492,Económico,Norte,Chile,Electrónica,6,43,258,160.54
1025,2025-07-21,Invierno,C1992,Económico,Norte,Perú,Deportes,8,36,288,206.36
1026,2024-06-22,Invierno,C5845,Premium,Sur,Perú,Deportes,8,182,1456,1026.1
1027,2025-12-04,Verano,C6655,Estándar,Sur,Perú,Deportes,14,109,1526,1051.41
1028,2025-10-15,Primavera,C4926,Estándar,Norte,Chile,Electrónica,9,106,954,623.58
1029,2024-06-25,Invierno,C6158,Económico,Sur,Chile,Deportes,2,39,78,50.62
1030,2025-12-10,Verano,C8562,Estándar,Norte,Perú,Electrónica,21,64,1344,859.5
1031,2025-01-19,Verano,C5981,Económico,Norte,Colombia,Hogar,17,34,578,390.08
1032,2024-05-07,Otoño,C5901,Estándar,Norte,Perú,Ropa,13,99,1287,809.6
1033,2024-09-28,Primavera,C7102,Premium,Centro,Perú,Electrónica,16,186,2976,1706.95
1034,2024-03-23,Otoño,C8035,Premium,Sur,Perú,Electrónica,16,105,1680,1017.93
1035,2024-10-09,Primavera,C7472,Premium,Centro,Chile,Ropa,12,134,1608,1096.53
1036,2024-10-20,Primavera,C9919,Estándar,Sur,Perú,Electrónica,14,61,854,518.01
1037,2024-07-16,Invierno,C2564,Estándar,Sur,Chile,Deportes,1,119,119,78.08
1038,2025-03-06,Otoño,C9402,Estándar,Sur,Perú,Hogar,12,61,732,469.61
1039,2025-10-18,Primavera,C6474,Estándar,Sur,Perú,Ropa,14,107,1498,832.13
1040,2024-04-12,Otoño,C3712,Premium,Norte,Colombia,Deportes,6,138,828,569.1
1041,2025-09-11,Primavera,C3603,Estándar,Sur,Colombia,Hogar,8,112,896,664.97
1042,2024-09-30,Primavera,C2573,Premium,Norte,Chile,Electrónica,11,124,1364,990.87
1043,2025-11-16,Primavera,C7493,Económico,Norte,Perú,Electrónica,13,39,507,303.8
1044,2025-07-08,Invierno,C2122,Estándar,Centro,Perú,Electrónica,4,64,256,176.66
1045,2024-06-20,Invierno,C7973,Económico,Sur,Chile,Deportes,6,37,222,161.46
1046,2025-05-10,Otoño,C7190,Estándar,Norte,Perú,Hogar,17,101,1717,1212.54
1047,2025-02-28,Verano,C2549,Premium,Norte,Colombia,Deportes,9,134,1206,903.79
1048,2025-09-19,Primavera,C4671,Económico,Centro,Perú,Deportes,14,34,476,292.92
1049,2025-07-22,Invierno,C8478,Estándar,Centro,Colombia,Electrónica,6,99,594,419.56
1050,2025-09-20,Primavera,C3855,Económico,Norte,Perú,Ropa,15,30,450,314.13
1051,2025-11-28,Primavera,C7311,Estándar,Centro,Perú,Electrónica,15,116,1740,966.7
1052,2024-01-29,Verano,C5515,Premium,Norte,Colombia,Ropa,15,183,2745,1557.8
1053,2025-02-06,Verano,C6704,Premium,Centro,Chile,Ropa,23,108,2484,1648.71
1054,2025-10-06,Primavera,C2810,Económico,Norte,Perú,Deportes,7,36,252,167.99
1055,2025-12-25,Verano,C4218,Estándar,Norte,Colombia,Ropa,12,104,1248,855.35
1056,2025-12-12,Verano,C3035,Premium,Norte,Perú,Deportes,20,173,3460,2095.65
1057,2025-11-24,Primavera,C9829,Premium,Centro,Chile,Ropa,14,141,1974,1377.67
1058,2025-10-12,Primavera,C8472,Estándar,Centro,Perú,Ropa,9,96,864,569.68
1059,2025-03-25,Otoño,C1499,Estándar,Sur,Perú,Electrónica,10,77,770,490.41
1060,2024-10-14,Primavera,C3804,Estándar,Norte,Perú,Ropa,14,63,882,542.67
1061,2025-06-17,Invierno,C7981,Económico,Centro,Perú,Deportes,3,30,90,52.02
1062,2024-06-26,Invierno,C4582,Premium,Sur,Colombia,Ropa,7,180,1260,892.05
1063,2025-05-03,Otoño,C2353,Estándar,Norte,Chile,Electrónica,14,119,1666,966.8
1064,2024-12-26,Verano,C9398,Estándar,Centro,Perú,Hogar,18,117,2106,1476.05
1065,2024-08-17,Invierno,C2832,Estándar,Norte,Chile,Deportes,2,88,176,110.61
1066,2025-07-16,Invierno,C7390,Económico,Norte,Colombia,Hogar,11,61,671,409.3
1067,2024-09-30,Primavera,C6536,Estándar,Norte,Perú,Ropa,9,64,576,418.75
1068,2024-03-20,Otoño,C3864,Estándar,Norte,Colombia,Electrónica,14,116,1624,933.06
1069,2025-11-27,Primavera,C6732,Estándar,Centro,Colombia,Hogar,14,118,1652,1016
1070,2024-08-15,Invierno,C3824,Premium,Sur,Colombia,Electrónica,7,120,840,567.37
1071,2025-04-29,Otoño,C9188,Estándar,Sur,Colombia,Hogar,7,113,791,497.87
1072,2025-02-12,Verano,C7351,Premium,Centro,Chile,Hogar,24,144,3456,2430.56
1073,2024-12-09,Verano,C1463,Estándar,Sur,Chile,Deportes,33,74,2442,1529.35
1074,2025-06-22,Invierno,C8988,Estándar,Sur,Chile,Electrónica,2,75,150,89.56
1075,2025-08-25,Invierno,C6575,Económico,Centro,Colombia,Hogar,11,22,242,162.03
1076,2025-07-14,Invierno,C6294,Premium,Centro,Chile,Hogar,2,104,208,134.18
1077,2024-03-27,Otoño,C5485,Estándar,Norte,Perú,Electrónica,14,119,1666,1086.71
1078,2025-09-24,Primavera,C7736,Premium,Norte,Chile,Ropa,17,135,2295,1351.79
1079,2024-01-12,Verano,C3587,Premium,Centro,Colombia,Hogar,14,119,1666,1066.21
1080,2024-05-05,Otoño,C6147,Premium,Centro,Colombia,Deportes,17,173,2941,2040.84
1081,2024-08-12,Invierno,C4694,Estándar,Sur,Perú,Hogar,7,54,378,234.83
1082,2024-02-22,Verano,C9274,Premium,Norte,Perú,Electrónica,14,152,2128,1589.39
1083,2025-06-17,Invierno,C4000,Económico,Norte,Perú,Deportes,5,63,315,194.48
1084,2025-02-13,Verano,C6339,Estándar,Sur,Chile,Ropa,13,75,975,715.51
1085,2025-01-08,Verano,C4017,Económico,Centro,Perú,Hogar,17,25,425,314.14
1086,2024-04-21,Otoño,C3577,Estándar,Sur,Colombia,Deportes,15,79,1185,710.77
1087,2024-09-17,Primavera,C2428,Estándar,Sur,Chile,Hogar,7,71,497,299.62
1088,2024-08-07,Invierno,C3410,Premium,Centro,Perú,Electrónica,8,146,1168,664.64
1089,2025-01-29,Verano,C8791,Estándar,Centro,Chile,Electrónica,17,106,1802,1319.83
1090,2024-05-24,Otoño,C8637,Económico,Norte,Colombia,Hogar,16,64,1024,694.84
1091,2024-09-18,Primavera,C3343,Estándar,Norte,Perú,Electrónica,14,75,1050,743.01
1092,2025-11-07,Primavera,C2943,Estándar,Sur,Perú,Ropa,7,113,791,485.02
1093,2024-05-25,Otoño,C7946,Estándar,Norte,Colombia,Ropa,9,119,1071,653.77
1094,2024-11-07,Primavera,C6569,Premium,Norte,Perú,Hogar,12,138,1656,1035.49
1095,2024-01-06,Verano,C8262,Económico,Sur,Chile,Deportes,15,48,720,462.68
1096,2024-12-31,Verano,C2128,Premium,Centro,Chile,Hogar,20,141,2820,1594.95
1097,2024-11-28,Primavera,C3689,Estándar,Centro,Perú,Electrónica,17,100,1700,1258.71
1098,2025-12-25,Verano,C6606,Económico,Norte,Perú,Ropa,11,33,363,237.05
1099,2024-04-14,Otoño,C3591,Estándar,Centro,Colombia,Hogar,16,81,1296,718.57
1100,2025-02-28,Verano,C2634,Estándar,Centro,Colombia,Hogar,14,114,1596,1166.44
1101,2024-10-15,Primavera,C3782,Económico,Norte,Chile,Deportes,12,52,624,462.08
1102,2025-11-17,Primavera,C2428,Económico,Norte,Colombia,Electrónica,7,41,287,193.46
1103,2025-02-07,Verano,C4583,Premium,Centro,Colombia,Ropa,17,172,2924,1809.14
1104,2024-06-28,Invierno,C9711,Económico,Norte,Perú,Electrónica,9,64,576,379.92
1105,2025-10-18,Primavera,C9783,Estándar,Centro,Perú,Electrónica,12,94,1128,691.98
1106,2025-09-24,Primavera,C9861,Estándar,Centro,Chile,Hogar,6,60,360,268.98
1107,2025-05-21,Otoño,C2238,Estándar,Sur,Colombia,Electrónica,9,118,1062,703.61
1108,2025-02-11,Verano,C9969,Económico,Norte,Colombia,Hogar,8,26,208,153.45
1109,2025-10-29,Primavera,C2219,Económico,Centro,Perú,Hogar,11,43,473,291.2
1110,2025-07-05,Invierno,C8751,Premium,Norte,Chile,Electrónica,6,106,636,431.13
1111,2024-12-02,Verano,C2886,Estándar,Norte,Chile,Ropa,26,88,2288,1326.95
1112,2025-10-11,Primavera,C9071,Económico,Sur,Perú,Hogar,5,38,190,123.64
1113,2025-08-13,Invierno,C8684,Estándar,Centro,Perú,Ropa,5,76,380,232.57
1114,2025-11-24,Primavera,C4224,Premium,Sur,Perú,Deportes,12,191,2292,1479.66
1115,2025-12-23,Verano,C3214,Estándar,Sur,Perú,Ropa,24,102,2448,1370.63
1116,2024-02-19,Verano,C7726,Estándar,Sur,Colombia,Hogar,12,95,1140,760.48
1117,2024-03-10,Otoño,C7674,Premium,Norte,Chile,Electrónica,12,143,1716,1168.3
1118,2024-10-07,Primavera,C8187,Estándar,Norte,Chile,Ropa,10,66,660,467.71
1119,2024-08-17,Invierno,C8121,Estándar,Sur,Colombia,Ropa,4,84,336,241.65
1120,2025-01-26,Verano,C7780,Premium,Centro,Perú,Ropa,11,191,2101,1496.12
1121,2025-07-28,Invierno,C1702,Económico,Centro,Chile,Deportes,6,24,144,95.83
1122,2025-08-19,Invierno,C2549,Estándar,Norte,Perú,Deportes,6,101,606,414.64
1123,2025-05-04,Otoño,C9365,Estándar,Norte,Colombia,Hogar,14,104,1456,836.71
1124,2024-05-08,Otoño,C8044,Estándar,Norte,Colombia,Hogar,16,62,992,687.19
1125,2025-03-31,Otoño,C3036,Premium,Norte,Chile,Ropa,12,162,1944,1425.59
1126,2025-09-02,Primavera,C6288,Estándar,Sur,Colombia,Deportes,9,55,495,273.34
1127,2024-12-25,Verano,C7450,Estándar,Sur,Colombia,Deportes,18,53,954,594.97
1128,2024-12-18,Verano,C3579,Estándar,Centro,Perú,Electrónica,18,57,1026,568.13
1129,2024-03-08,Otoño,C5772,Premium,Norte,Colombia,Electrónica,16,135,2160,1464.04
1130,2025-10-23,Primavera,C4346,Estándar,Centro,Colombia,Deportes,16,106,1696,1166.56
1131,2024-01-06,Verano,C7688,Estándar,Centro,Perú,Hogar,14,75,1050,659.15
1132,2024-10-17,Primavera,C1654,Estándar,Sur,Perú,Deportes,6,111,666,393.58
1133,2024-04-05,Otoño,C9439,Económico,Sur,Perú,Hogar,14,50,700,457.96
1134,2025-05-08,Otoño,C7264,Premium,Centro,Colombia,Deportes,8,126,1008,571.14
1135,2025-05-29,Otoño,C4696,Estándar,Sur,Colombia,Deportes,6,67,402,247.2
1136,2025-02-11,Verano,C6396,Económico,Centro,Colombia,Electrónica,10,21,210,149.76
1137,2024-12-09,Verano,C2259,Estándar,Sur,Chile,Deportes,19,53,1007,681.99
1138,2025-01-27,Verano,C9781,Estándar,Norte,Chile,Hogar,12,96,1152,643.68
1139,2025-12-07,Verano,C1595,Estándar,Centro,Colombia,Electrónica,13,91,1183,858.52
1140,2025-06-04,Invierno,C5064,Estándar,Norte,Chile,Electrónica,6,50,300,175.38
1141,2024-06-20,Invierno,C7820,Económico,Centro,Perú,Deportes,7,45,315,215.06
1142,2024-03-28,Otoño,C8156,Premium,Centro,Chile,Ropa,16,102,1632,901.62
1143,2024-07-10,Invierno,C4230,Estándar,Norte,Chile,Deportes,1,83,83,49.93
1144,2024-09-07,Primavera,C2945,Estándar,Norte,Chile,Deportes,7,58,406,275.92
1145,2025-11-03,Primavera,C9808,Estándar,Centro,Chile,Electrónica,6,65,390,273.73
1146,2025-10-23,Primavera,C1762,Premium,Norte,Chile,Deportes,13,154,2002,1356.55
1147,2025-06-03,Invierno,C6930,Económico,Centro,Perú,Deportes,8,69,552,377.96
1148,2025-06-16,Invierno,C3031,Estándar,Norte,Perú,Hogar,2,60,120,89.76
1149,2025-06-13,Invierno,C8033,Estándar,Centro,Colombia,Electrónica,6,98,588,429.5
1150,2024-07-10,Invierno,C3170,Estándar,Sur,Chile,Hogar,1,91,91,67.94
1151,2025-03-19,Otoño,C1747,Premium,Centro,Perú,Deportes,11,157,1727,1289.07
1152,2024-11-12,Primavera,C4401,Estándar,Norte,Colombia,Hogar,6,89,534,340.76
1153,2024-11-25,Primavera,C3402,Premium,Norte,Colombia,Deportes,7,157,1099,657.77
1154,2025-07-07,Invierno,C4962,Estándar,Norte,Perú,Deportes,3,66,198,122.73
1155,2024-11-02,Primavera,C6282,Estándar,Centro,Chile,Hogar,15,60,900,588.18
1156,2025-01-15,Verano,C2619,Estándar,Centro,Chile,Deportes,20,52,1040,712.56
1157,2025-11-24,Primavera,C4736,Económico,Sur,Chile,Deportes,5,25,125,88.93
1158,2024-08-16,Invierno,C4422,Estándar,Centro,Chile,Electrónica,2,97,194,136.54
1159,2025-11-23,Primavera,C2240,Premium,Norte,Chile,Hogar,17,159,2703,1702.05
1160,2025-06-30,Invierno,C7175,Estándar,Centro,Chile,Ropa,1,75,75,53.36
1161,2025-08-30,Invierno,C4963,Estándar,Sur,Colombia,Ropa,10,101,1010,699.2
1162,2025-09-23,Primavera,C1138,Estándar,Centro,Perú,Deportes,6,59,354,256.52
1163,2025-05-30,Otoño,C3877,Estándar,Sur,Colombia,Ropa,9,57,513,300.49
1164,2025-06-20,Invierno,C6999,Premium,Sur,Perú,Electrónica,6,118,708,456.22
1165,2024-05-04,Otoño,C4541,Estándar,Sur,Perú,Deportes,11,64,704,443.61
1166,2025-03-20,Otoño,C7328,Estándar,Sur,Colombia,Ropa,15,87,1305,857.4
1167,2025-06-24,Invierno,C6303,Premium,Norte,Chile,Ropa,5,158,790,570.37
1168,2024-11-19,Primavera,C8769,Premium,Norte,Chile,Deportes,10,102,1020,751.96
1169,2024-10-11,Primavera,C6574,Estándar,Sur,Perú,Hogar,6,81,486,300.21
1170,2025-03-09,Otoño,C7349,Económico,Sur,Chile,Ropa,14,32,448,250.95
1171,2025-03-13,Otoño,C5953,Estándar,Norte,Chile,Deportes,12,111,1332,981.34
1172,2024-10-31,Primavera,C2052,Premium,Sur,Perú,Electrónica,5,123,615,353.88
1173,2024-08-05,Invierno,C2991,Económico,Centro,Perú,Deportes,3,44,132,82.76
1174,2024-03-30,Otoño,C5587,Premium,Norte,Chile,Hogar,17,143,2431,1536.9
1175,2025-02-23,Verano,C1355,Estándar,Norte,Chile,Electrónica,20,117,2340,1495.74
1176,2025-09-23,Primavera,C1184,Estándar,Sur,Perú,Deportes,16,75,1200,822.54
1177,2025-12-12,Verano,C8543,Premium,Norte,Chile,Ropa,23,105,2415,1417.48
1178,2025-04-04,Otoño,C9054,Estándar,Sur,Chile,Electrónica,16,98,1568,1059.55
1179,2025-04-24,Otoño,C8986,Estándar,Centro,Perú,Hogar,7,96,672,443.15
1180,2025-04-02,Otoño,C5394,Económico,Centro,Perú,Electrónica,12,35,420,299.21
1181,2024-10-12,Primavera,C8745,Económico,Centro,Colombia,Electrónica,16,21,336,249.01
1182,2024-12-01,Verano,C4617,Premium,Centro,Perú,Ropa,18,173,3114,1947.57
1183,2025-12-25,Verano,C7605,Económico,Norte,Chile,Hogar,27,41,1107,670.66
1184,2025-11-25,Primavera,C5458,Estándar,Norte,Colombia,Deportes,16,106,1696,1047.09
1185,2024-09-06,Primavera,C9114,Estándar,Sur,Chile,Ropa,8,103,824,581.33
1186,2025-06-14,Invierno,C9779,Premium,Norte,Chile,Deportes,3,129,387,229.36
1187,2024-02-14,Verano,C4477,Estándar,Centro,Perú,Electrónica,16,97,1552,1092.7
1188,2025-02-10,Verano,C5069,Económico,Norte,Colombia,Hogar,16,38,608,367.91
1189,2025-12-30,Verano,C7129,Económico,Sur,Perú,Deportes,25,34,850,519.42
1190,2025-10-15,Primavera,C5528,Estándar,Sur,Colombia,Ropa,16,76,1216,708.64
1191,2024-11-05,Primavera,C3575,Premium,Norte,Perú,Ropa,6,167,1002,578.24
1192,2025-12-20,Verano,C8278,Premium,Sur,Colombia,Hogar,10,190,1900,1130.49
1193,2025-04-27,Otoño,C1689,Económico,Norte,Perú,Ropa,7,30,210,127.29
1194,2024-01-03,Verano,C1144,Económico,Centro,Colombia,Deportes,22,52,1144,740.26
1195,2025-01-25,Verano,C5356,Estándar,Sur,Perú,Deportes,18,97,1746,1083.77
1196,2025-07-07,Invierno,C8038,Estándar,Norte,Perú,Deportes,8,97,776,509.17
1197,2025-10-16,Primavera,C2258,Económico,Sur,Perú,Ropa,15,63,945,598.25
1198,2024-09-07,Primavera,C9704,Premium,Norte,Colombia,Ropa,16,116,1856,1139.33
1199,2025-05-13,Otoño,C1615,Estándar,Norte,Chile,Deportes,6,71,426,264.38
1200,2024-07-25,Invierno,C1895,Económico,Centro,Chile,Deportes,3,38,114,82.83
1201,2024-10-04,Primavera,C6046,Premium,Sur,Colombia,Hogar,9,146,1314,736.78
1202,2025-07-04,Invierno,C6786,Estándar,Sur,Perú,Electrónica,4,95,380,216.06
1203,2024-03-12,Otoño,C3318,Premium,Norte,Colombia,Ropa,5,174,870,576.06
1204,2024-02-23,Verano,C5287,Económico,Sur,Colombia,Ropa,18,39,702,472.85
1205,2024-05-29,Otoño,C7718,Estándar,Norte,Chile,Hogar,16,54,864,606.65
1206,2024-03-25,Otoño,C5169,Estándar,Centro,Colombia,Hogar,5,107,535,397.91
1207,2025-08-17,Invierno,C5249,Premium,Centro,Colombia,Electrónica,5,104,520,297.26
1208,2024-05-23,Otoño,C4783,Económico,Sur,Perú,Deportes,8,42,336,222.63
1209,2025-06-22,Invierno,C1475,Premium,Centro,Chile,Ropa,1,178,178,124.48
1210,2024-12-30,Verano,C5900,Estándar,Norte,Perú,Deportes,19,51,969,600.89
1211,2024-04-26,Otoño,C6714,Premium,Norte,Perú,Deportes,13,170,2210,1471.47
1212,2025-07-29,Invierno,C4869,Estándar,Sur,Colombia,Electrónica,4,58,232,140.45
1213,2025-09-05,Primavera,C3810,Estándar,Centro,Perú,Electrónica,8,68,544,324.81
1214,2025-11-18,Primavera,C1461,Premium,Norte,Perú,Ropa,5,115,575,420.27
1215,2025-06-04,Invierno,C2055,Premium,Sur,Chile,Ropa,4,117,468,297.44
1216,2024-08-25,Invierno,C7868,Económico,Sur,Chile,Ropa,6,24,144,85.45
1217,2024-03-11,Otoño,C6146,Estándar,Centro,Colombia,Ropa,16,105,1680,1168.09
